SOURCE,TARGET,TIME,TYPE,WEIGHT,SITE,lock_bool,high_bool,low_bool,ANTENNA,pre_dur,post_dur
J2130,J2130,6688923,SOLO_NO_COOP,34,EDDY,0,0,1,A,NA,NA
J3468,J3468,6688940,SOLO_NO_COOP,54,STREAM,0,0,1,A,NA,NA
J3473,J3473,6688973,SOLO_NO_COOP,20,EDDY,0,0,1,B,NA,NA
J1902,J1902,6689015,SOLO_NO_COOP,25,EDDY,0,0,1,B,NA,NA
J2666,J2666,6689100,SOLO_NO_COOP,30,EDDY,0,0,1,A,NA,NA
J2666,J2666,6689169,SOLO_NO_COOP,5,EDDY,0,0,1,A,NA,NA
J2666,J972,6689261,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2666,J2666,6689290,SOLO_NO_COOP,15,EDDY,0,0,1,A,NA,NA
J900,J900,6689447,SOLO_NO_COOP,31,STREAM,0,0,1,B,NA,NA
J1602,J1602,6689449,SOLO_NO_COOP,49,EDDY,0,0,1,A,NA,NA
J1602,J1602,6689515,SOLO_NO_COOP,36,EDDY,0,0,1,A,NA,NA
J2126,J2126,6689562,SOLO_NO_COOP,15,EDDY,0,0,1,A,NA,NA
J2126,J1352,6689577,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1352,J1352,6689577,SOLO_NO_COOP,64,EDDY,0,0,1,A,NA,NA
J1352,J2941,6689645,COOP_FAIL,0,EDDY,1,0,0,NA,2,1
J2941,J2941,6689653,SOLO_NO_COOP,10,EDDY,1,0,0,B,NA,NA
J2941,J1352,6689675,COOP_FAIL,9,EDDY,1,0,0,NA,8,NA
J2941,J2941,6689687,SOLO_NO_COOP,29,EDDY,1,0,0,A,NA,NA
J2126,J2126,6689809,SOLO_NO_COOP,12,EDDY,0,0,1,B,NA,NA
J505,J505,6689942,SOLO_NO_COOP,33,EDDY,0,0,1,A,NA,NA
J505,J3085,6690014,COOP_FAIL,0,EDDY,1,0,0,NA,6,1
J3085,J3085,6690094,SOLO_NO_COOP,22,EDDY,1,0,0,B,NA,NA
J3473,J3473,6690368,SOLO_NO_COOP,16,EDDY,0,0,1,B,NA,NA
J3085,J3085,6690544,SOLO_NO_COOP,40,EDDY,0,0,1,B,NA,NA
J3085,J3085,6690639,SOLO_NO_COOP,6,EDDY,0,0,1,A,NA,NA
J17,J1602,6690827,COOP_SUCCESS,12,EDDY,0,1,0,NA,7,NA
J1602,J1902,6690840,COOP_FAIL,3,EDDY,1,1,0,NA,NA,NA
J1602,J1902,6690847,COOP_FAIL,15,EDDY,1,0,0,NA,NA,8
J1602,J1902,6690906,COOP_FAIL,1,EDDY,1,0,0,NA,4,28
J1602,J1602,6690937,SOLO_NO_COOP,29,EDDY,1,0,0,B,NA,NA
J2130,J2130,6761871,SOLO_NO_COOP,27,EDDY,0,0,1,A,NA,NA
J2130,J2130,6761911,SOLO_NO_COOP,7,EDDY,0,0,1,A,NA,NA
J1602,J2130,6761941,COOP_SUCCESS,2,EDDY,0,1,0,NA,NA,1
J1602,J2941,6761966,COOP_SUCCESS,3,EDDY,0,1,0,NA,7,5
J1602,J505,6761982,COOP_SUCCESS,1,EDDY,0,1,0,NA,3,NA
J1602,J2130,6762004,COOP_SUCCESS,11,EDDY,0,1,0,NA,NA,1
J1602,J1602,6762016,SOLO_NO_COOP,6,EDDY,0,1,0,A,NA,NA
J2130,J1602,6762016,REPLACEMENT,0,EDDY,0,1,0,NA,NA,NA
J3067,J3067,6762047,SOLO_NO_COOP,10,EDDY,0,0,1,B,NA,NA
J1602,J3067,6762067,COOP_FAIL,1,EDDY,1,0,0,NA,9,1
J1602,J3067,6762081,COOP_FAIL,2,EDDY,1,0,0,NA,4,6
J1352,J1352,6762110,SOLO_NO_COOP,20,EDDY,1,0,0,B,NA,NA
J1902,J2130,6762142,COOP_FAIL,9,EDDY,1,0,0,NA,2,4
J3067,J751,6762194,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J751,J1602,6762254,COOP_SUCCESS,6,EDDY,1,1,0,NA,3,NA
J1602,J1602,6762264,SOLO_NO_COOP,37,EDDY,1,1,0,A,NA,NA
J1602,J751,6762279,COOP_SUCCESS,2,EDDY,1,1,0,NA,3,1
J972,J972,6762401,SCROUNGE,1,EDDY,0,1,0,A,NA,NA
J1602,J972,6762426,COOP_SUCCESS,3,EDDY,0,1,0,NA,NA,2
J1602,J1602,6762433,SOLO_NO_COOP,23,EDDY,0,1,0,B,NA,NA
J505,J1602,6762461,COOP_SUCCESS,0,EDDY,0,1,0,NA,2,NA
J3067,J1602,6762508,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2130,J2130,6762516,SCROUNGE,2,EDDY,0,1,0,B,NA,NA
J1102,J1102,6762520,SCROUNGE,5,EDDY,0,1,0,B,NA,NA
J505,J1602,6762555,COOP_SUCCESS,1,EDDY,0,1,0,NA,4,NA
J972,J1602,6762569,COOP_SUCCESS,0,EDDY,0,1,0,NA,3,3
J1602,J1102,6762583,COOP_SUCCESS,1,EDDY,0,1,0,NA,5,2
J972,J972,6762590,SCROUNGE,2,EDDY,0,1,0,A,NA,NA
J972,J1602,6762592,REPLACEMENT,0,EDDY,0,1,0,NA,NA,NA
J1602,J1102,6762598,COOP_SUCCESS,6,EDDY,0,1,0,NA,6,7
J900,J900,6762598,SOLO_NO_COOP,50,STREAM,0,0,1,B,NA,NA
J1602,J505,6762623,COOP_SUCCESS,4,EDDY,0,1,0,NA,7,3
J505,J1102,6762635,COOP_SUCCESS,0,EDDY,0,1,0,NA,2,2
J2126,J1352,6762642,COOP_FAIL,9,EDDY,1,1,0,NA,1,NA
J17,J900,6762658,COOP_SUCCESS,18,STREAM,0,1,0,NA,NA,1
J2126,J2126,6762678,SOLO_NO_COOP,13,EDDY,1,0,0,B,NA,NA
J900,J900,6762694,SOLO_NO_COOP,27,STREAM,0,0,1,B,NA,NA
J505,J1352,6762702,COOP_FAIL,3,EDDY,1,0,0,NA,6,3
J1602,J1602,6762718,SOLO_NO_COOP,15,EDDY,1,0,0,B,NA,NA
J1602,J3067,6762736,COOP_FAIL,6,EDDY,1,0,0,NA,2,NA
J1602,J3067,6762749,COOP_FAIL,3,EDDY,1,0,0,NA,NA,4
J1602,J1602,6762755,SOLO_NO_COOP,24,EDDY,1,0,0,B,NA,NA
J1602,J1352,6762765,COOP_FAIL,1,EDDY,1,0,0,NA,4,1
J1352,J1602,6762767,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1902,J1102,6762802,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J2126,J2126,6762818,SOLO_NO_COOP,25,EDDY,1,0,0,B,NA,NA
J1902,J1602,6762855,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1902,J1602,6762881,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1902,J1602,6762932,COOP_FAIL,8,EDDY,1,0,0,NA,4,1
J1602,J1602,6762940,SOLO_NO_COOP,28,EDDY,1,0,0,A,NA,NA
J1902,J1602,6762940,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1602,J1602,6762970,SOLO_NO_COOP,20,EDDY,1,0,0,B,NA,NA
J505,J505,6763052,SOLO_NO_COOP,24,STREAM,0,0,1,A,NA,NA
J1317,J2126,6763124,COOP_FAIL,10,EDDY,1,0,0,NA,43,9
J2126,J1317,6763242,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1317,J1317,6763242,SOLO_NO_COOP,10,EDDY,1,0,0,B,NA,NA
J1317,J2126,6763263,COOP_FAIL,40,EDDY,1,0,0,NA,7,NA
J2126,J1317,6763317,COOP_FAIL,8,EDDY,1,0,0,NA,NA,3
J505,J505,6763321,SOLO_NO_COOP,76,STREAM,0,0,1,A,NA,NA
J2867,J2867,6763346,SOLO_NO_COOP,22,EDDY,1,0,0,A,NA,NA
J2867,J1602,6763368,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1902,J1902,6763398,SOLO_NO_COOP,10,EDDY,1,0,0,A,NA,NA
J505,J505,6763459,SOLO_NO_COOP,27,STREAM,0,0,1,A,NA,NA
J505,J505,6763487,SOLO_NO_COOP,11,STREAM,0,0,1,A,NA,NA
J1902,J1902,6763493,SOLO_NO_COOP,10,EDDY,1,0,0,A,NA,NA
J510,J510,6763499,SOLO_NO_COOP,23,STREAM,0,0,1,A,NA,NA
J1352,J1352,6763565,SOLO_NO_COOP,23,EDDY,0,0,1,A,NA,NA
J1352,J2130,6763604,COOP_FAIL,19,EDDY,1,0,0,NA,3,21
J1352,J2130,6763653,COOP_FAIL,26,EDDY,1,0,0,NA,2,NA
J2126,J2126,6763667,SOLO_NO_COOP,17,STREAM,0,0,1,B,NA,NA
J2130,J1352,6763683,COOP_FAIL,4,EDDY,1,0,0,NA,NA,NA
J2130,J2130,6763690,SOLO_NO_COOP,29,EDDY,1,0,0,A,NA,NA
J2126,J2126,6763700,SOLO_NO_COOP,11,STREAM,0,0,1,A,NA,NA
J1915,J1915,6763711,SOLO_NO_COOP,7,STREAM,0,0,1,A,NA,NA
J1915,J2126,6763723,COOP_SUCCESS,6,STREAM,0,1,0,NA,6,1
J1915,J2126,6763736,COOP_SUCCESS,24,STREAM,0,1,0,NA,5,7
J2126,J1915,6763767,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J1915,J2126,6763787,COOP_SUCCESS,0,STREAM,0,1,0,NA,2,2
J2126,J1915,6763799,COOP_SUCCESS,26,STREAM,0,1,0,NA,3,NA
J2072,J2072,6763862,SOLO_NO_COOP,11,EDDY,0,0,1,B,NA,NA
J2072,J2072,6763917,SOLO_NO_COOP,26,EDDY,0,0,1,A,NA,NA
J1915,J1915,6763962,SOLO_NO_COOP,43,STREAM,0,0,1,A,NA,NA
J751,J751,6764043,SOLO_NO_COOP,64,STREAM,0,0,1,A,NA,NA
J1902,J1902,6764063,SOLO_NO_COOP,18,EDDY,1,0,0,A,NA,NA
J3085,J3085,6764149,SOLO_NO_COOP,11,EDDY,1,0,0,B,NA,NA
J1102,J1102,6764200,SOLO_NO_COOP,9,STREAM,0,0,1,A,NA,NA
J505,J505,6764225,SOLO_NO_COOP,39,STREAM,0,0,1,A,NA,NA
J505,J505,6764287,SOLO_NO_COOP,16,STREAM,0,0,1,A,NA,NA
J2867,J2867,6764401,SOLO_NO_COOP,38,EDDY,1,0,0,A,NA,NA
J3085,J3085,6764474,SOLO_NO_COOP,14,EDDY,0,0,1,A,NA,NA
J1915,J1915,6764525,SOLO_NO_COOP,44,STREAM,0,0,1,B,NA,NA
J1507,J1507,6764630,SOLO_NO_COOP,12,STREAM,0,0,1,A,NA,NA
J2740,J2740,6764849,SOLO_NO_COOP,15,EDDY,0,0,1,A,NA,NA
J2740,J1602,6764915,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6764931,SOLO_NO_COOP,48,EDDY,0,0,1,A,NA,NA
J1602,J1602,6764982,SOLO_NO_COOP,43,EDDY,0,0,1,A,NA,NA
J2126,J2126,6765165,SOLO_NO_COOP,25,STREAM,0,0,1,A,NA,NA
J2126,J2126,6765305,SOLO_NO_COOP,39,STREAM,0,0,1,A,NA,NA
J1902,J1902,6765354,SOLO_NO_COOP,6,EDDY,0,0,1,A,NA,NA
J1352,J1352,6765360,SOLO_NO_COOP,11,EDDY,0,0,1,A,NA,NA
J1902,J1352,6765360,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J972,J972,6765458,SOLO_NO_COOP,8,EDDY,0,0,1,B,NA,NA
J505,J505,6765487,SOLO_NO_COOP,31,STREAM,0,0,1,A,NA,NA
J3067,J3067,6765509,SOLO_NO_COOP,7,EDDY,0,0,1,A,NA,NA
J3067,J3067,6765613,SOLO_NO_COOP,5,EDDY,0,0,1,B,NA,NA
J2126,J2126,6765662,SOLO_NO_COOP,17,STREAM,0,0,1,A,NA,NA
J1352,J1352,6765697,SOLO_NO_COOP,25,EDDY,0,0,1,A,NA,NA
J3462,J2592B,6765726,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J1352,J972,6765728,COOP_FAIL,4,EDDY,1,0,0,NA,4,NA
J2592B,J2126,6765731,COOP_FAIL,1,STREAM,1,0,0,NA,5,NA
J2126,J2126,6765742,SOLO_NO_COOP,22,STREAM,1,0,0,B,NA,NA
J972,J1352,6765746,COOP_FAIL,1,EDDY,1,0,0,NA,1,NA
J972,J3067,6765832,COOP_FAIL,1,EDDY,1,0,0,NA,3,1
J2126,J2126,6765841,SOLO_NO_COOP,10,STREAM,1,0,0,B,NA,NA
J3067,J3067,6765841,SOLO_NO_COOP,6,EDDY,1,0,0,A,NA,NA
J1352,J1352,6765850,SOLO_NO_COOP,40,EDDY,1,0,0,A,NA,NA
J1602,J1602,6766360,SOLO_NO_COOP,26,EDDY,0,0,1,B,NA,NA
J1602,J2740,6766440,COOP_FAIL,2,EDDY,1,0,0,NA,1,NA
J1602,J2740,6766465,COOP_FAIL,18,EDDY,1,0,0,NA,NA,2
J3085,J3085,6766502,SOLO_NO_COOP,14,EDDY,1,0,0,A,NA,NA
J2941,J1902,6766768,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J3067,J3067,6767422,SOLO_NO_COOP,34,EDDY,0,0,1,B,NA,NA
J3067,J3067,6767488,SOLO_NO_COOP,35,EDDY,0,0,1,B,NA,NA
J1602,J1602,6767530,SOLO_NO_COOP,55,EDDY,0,0,1,B,NA,NA
J1602,J1902,6767625,COOP_FAIL,10,EDDY,1,0,0,NA,2,1
J1602,J1602,6767690,SOLO_NO_COOP,19,EDDY,1,0,0,B,NA,NA
J1602,J1602,6767774,SOLO_NO_COOP,33,EDDY,0,0,1,B,NA,NA
J1602,J1602,6767811,SOLO_NO_COOP,46,EDDY,0,0,1,B,NA,NA
J1602,J1602,6768014,SOLO_NO_COOP,22,EDDY,1,0,0,A,NA,NA
J1602,J1602,6768049,SOLO_NO_COOP,13,EDDY,1,0,0,A,NA,NA
J2130,J1602,6768086,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6768142,SOLO_NO_COOP,26,EDDY,0,0,1,B,NA,NA
J1602,J1602,6768216,SOLO_NO_COOP,21,EDDY,0,0,1,B,NA,NA
J972,J972,6768253,SOLO_NO_COOP,15,EDDY,0,0,1,B,NA,NA
J2126,J2126,6768297,SOLO_NO_COOP,15,EDDY,0,0,1,B,NA,NA
J972,J2126,6768297,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1352,J1352,6768339,SOLO_NO_COOP,23,EDDY,0,0,1,B,NA,NA
J1352,J1352,6768372,SOLO_NO_COOP,24,EDDY,0,0,1,B,NA,NA
J1352,J1352,6768445,SOLO_NO_COOP,41,EDDY,0,0,1,A,NA,NA
J1352,J1352,6768500,SOLO_NO_COOP,36,EDDY,0,0,1,A,NA,NA
J1102,J1102,6768514,SOLO_NO_COOP,40,STREAM,0,0,1,A,NA,NA
J1352,J1352,6768539,SOLO_NO_COOP,25,EDDY,0,0,1,A,NA,NA
J1102,J1102,6768557,SOLO_NO_COOP,12,STREAM,0,0,1,A,NA,NA
J2126,J2126,6768806,SOLO_NO_COOP,7,EDDY,0,0,1,A,NA,NA
J972,J972,6768816,SOLO_NO_COOP,16,EDDY,0,0,1,A,NA,NA
J972,J972,6768840,SOLO_NO_COOP,20,EDDY,0,0,1,A,NA,NA
J972,J2126,6768881,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2126,J2126,6768881,SOLO_NO_COOP,25,EDDY,0,0,1,A,NA,NA
J2126,J1902,6768989,COOP_FAIL,4,EDDY,1,0,0,NA,30,11
J1902,J1317,6769017,COOP_SUCCESS,60,EDDY,1,1,0,NA,9,58
J1902,J1602,6769077,REPLACEMENT,0,EDDY,1,1,0,NA,NA,NA
J1317,J1602,6769078,COOP_FAIL,12,EDDY,1,0,0,NA,NA,45
J1602,J1602,6769161,SOLO_NO_COOP,34,EDDY,1,0,0,B,NA,NA
J2126,J2126,6769358,SOLO_NO_COOP,16,EDDY,0,0,1,B,NA,NA
J2126,J2126,6769387,SOLO_NO_COOP,16,EDDY,0,0,1,A,NA,NA
J2126,J751,6769453,COOP_SUCCESS,4,EDDY,0,1,0,NA,36,4
J2126,J2126,6769567,SOLO_NO_COOP,28,EDDY,0,0,1,B,NA,NA
J2126,J2126,6769616,SOLO_NO_COOP,68,EDDY,0,0,1,A,NA,NA
J2126,J17,6769722,COOP_SUCCESS,34,EDDY,0,1,0,NA,19,NA
J2126,J17,6769762,COOP_SUCCESS,7,EDDY,0,1,0,NA,NA,NA
J17,J2126,6769792,COOP_SUCCESS,5,EDDY,0,1,0,NA,NA,1
J2941,J2941,6770179,SOLO_NO_COOP,47,EDDY,0,0,1,A,NA,NA
J1602,J1602,6770226,SOLO_NO_COOP,45,EDDY,0,0,1,A,NA,NA
J17,J1602,6770912,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6770912,SOLO_NO_COOP,53,EDDY,0,0,1,B,NA,NA
J1902,J3067,6771201,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J3067,J3067,6771201,SOLO_NO_COOP,30,EDDY,0,0,1,B,NA,NA
J2941,J2941,6772465,SOLO_NO_COOP,24,EDDY,0,0,1,A,NA,NA
J1915,J1915,6772668,SOLO_NO_COOP,73,STREAM,0,0,1,A,NA,NA
J3085,J3085,6773325,SOLO_NO_COOP,5,EDDY,0,0,1,A,NA,NA
J1102,J1102,6773675,SOLO_NO_COOP,20,STREAM,0,0,1,A,NA,NA
J1602,J1602,6773690,SOLO_NO_COOP,11,EDDY,0,0,1,B,NA,NA
J1102,J1102,6773906,SOLO_NO_COOP,38,STREAM,0,0,1,A,NA,NA
J1915,J1915,6774090,SOLO_NO_COOP,41,STREAM,0,0,1,A,NA,NA
J1915,J1915,6774215,SOLO_NO_COOP,17,STREAM,0,0,1,A,NA,NA
J1915,J1915,6774302,SOLO_NO_COOP,25,STREAM,0,0,1,A,NA,NA
J1602,J1602,6774396,SOLO_NO_COOP,13,EDDY,0,0,1,B,NA,NA
J510,J510,6774418,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
J1602,J1602,6774457,SOLO_NO_COOP,44,EDDY,0,0,1,B,NA,NA
J510,J510,6774528,SOLO_NO_COOP,51,STREAM,0,0,1,A,NA,NA
J510,J510,6774593,SOLO_NO_COOP,5,STREAM,0,0,1,A,NA,NA
J1902,J1902,6774837,SOLO_NO_COOP,17,EDDY,0,0,1,A,NA,NA
J1902,J1902,6775704,SOLO_NO_COOP,13,EDDY,0,0,1,B,NA,NA
J1915,J1915,6775940,SOLO_NO_COOP,39,STREAM,0,0,1,A,NA,NA
J1915,J1915,6775991,SOLO_NO_COOP,33,STREAM,0,0,1,B,NA,NA
J1915,J1915,6776038,SOLO_NO_COOP,10,STREAM,0,0,1,A,NA,NA
J2402,J2402,6776056,SOLO_NO_COOP,14,STREAM,0,0,1,A,NA,NA
J1915,J1915,6776144,SOLO_NO_COOP,18,STREAM,0,0,1,B,NA,NA
J1915,J1915,6776169,SOLO_NO_COOP,31,STREAM,0,0,1,A,NA,NA
J1602,J1602,6776177,SOLO_NO_COOP,40,EDDY,0,0,1,A,NA,NA
J1602,J1902,6776217,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1902,J1902,6776217,SOLO_NO_COOP,24,EDDY,0,0,1,A,NA,NA
J1915,J1915,6776238,SOLO_NO_COOP,50,STREAM,0,0,1,B,NA,NA
J1902,J1602,6776241,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1352,J1352,6776343,SOLO_NO_COOP,72,EDDY,0,0,1,A,NA,NA
J3473,J3067,6776535,COOP_SUCCESS,7,EDDY,0,1,0,NA,4,18
J1902,J1902,6777098,SOLO_NO_COOP,48,EDDY,0,0,1,A,NA,NA
J1602,J1602,6847531,SOLO_NO_COOP,56,EDDY,0,0,1,B,NA,NA
J793,J1602,6847610,REPLACEMENT,14,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6847610,SOLO_NO_COOP,9,EDDY,0,0,1,B,NA,NA
J1602,J1352,6847628,COOP_FAIL,2,EDDY,1,0,0,NA,5,56
J2130,J1602,6847689,COOP_SUCCESS,13,EDDY,1,1,0,NA,2,NA
J1602,J2130,6847717,COOP_SUCCESS,2,EDDY,1,1,0,NA,NA,13
J1602,J1602,6847736,SOLO_NO_COOP,7,EDDY,1,0,0,B,NA,NA
J1602,J1602,6847749,SOLO_NO_COOP,20,EDDY,0,0,1,B,NA,NA
J2130,J1602,6847749,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1352,J1602,6847756,COOP_FAIL,1,EDDY,1,0,0,NA,4,1
J1352,J1602,6847779,COOP_FAIL,19,EDDY,1,0,0,NA,3,3
J1352,J1602,6847801,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J1602,J3067,6847803,COOP_FAIL,0,EDDY,1,0,0,NA,2,1
J3067,J793,6847804,REPLACEMENT,0,EDDY,1,0,0,NA,NA,NA
J793,J1602,6847806,COOP_SUCCESS,0,EDDY,1,1,0,NA,2,3
J1602,J793,6847811,COOP_SUCCESS,11,EDDY,1,1,0,NA,2,NA
J1602,J1352,6847828,COOP_FAIL,5,EDDY,1,0,0,NA,NA,2
J1602,J1602,6847838,SOLO_NO_COOP,19,EDDY,1,0,0,A,NA,NA
J1602,J1602,6847984,SOLO_NO_COOP,21,EDDY,0,0,1,A,NA,NA
J1602,J1602,6848005,SOLO_NO_COOP,42,EDDY,0,0,1,A,NA,NA
J3067,J3067,6848091,SOLO_NO_COOP,10,EDDY,0,0,1,A,NA,NA
J3067,J1602,6848101,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6848101,SOLO_NO_COOP,17,EDDY,0,0,1,A,NA,NA
J1602,J1602,6848130,SOLO_NO_COOP,6,EDDY,0,0,1,A,NA,NA
J510,J510,6848143,SOLO_NO_COOP,11,STREAM,0,0,1,A,NA,NA
J1602,J2941,6848144,COOP_SUCCESS,1,EDDY,0,1,0,NA,2,2
J2941,J2941,6848155,SOLO_NO_COOP,18,EDDY,0,1,0,A,NA,NA
J1602,J1602,6848178,SOLO_NO_COOP,4,EDDY,0,0,1,B,NA,NA
J2941,J1602,6848206,COOP_SUCCESS,2,EDDY,0,1,0,NA,17,2
J2941,J1602,6848236,COOP_SUCCESS,1,EDDY,0,1,0,NA,2,1
J1602,J1602,6848271,SOLO_NO_COOP,20,EDDY,0,0,1,B,NA,NA
J1602,J17,6848299,COOP_SUCCESS,5,EDDY,0,1,0,NA,3,18
J1602,J17,6848328,COOP_SUCCESS,3,EDDY,0,1,0,NA,5,2
J17,J17,6848334,SOLO_NO_COOP,28,EDDY,0,1,0,A,NA,NA
J17,J2952,6848362,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2952,J1602,6848365,COOP_FAIL,1,EDDY,1,0,0,NA,3,1
J17,J17,6848374,SOLO_NO_COOP,23,EDDY,1,0,0,A,NA,NA
J17,J1317,6848451,COOP_FAIL,16,EDDY,1,0,0,NA,35,NA
J900,J751,6848466,REPLACEMENT,0,STREAM,0,0,1,NA,NA,NA
J17,J1602,6848469,COOP_SUCCESS,2,EDDY,1,1,0,NA,NA,1
J751,J1102,6848479,COOP_SUCCESS,6,STREAM,0,1,0,NA,3,NA
J1602,J1602,6848503,SOLO_NO_COOP,31,EDDY,1,0,0,B,NA,NA
J1602,J1602,6848555,SOLO_NO_COOP,50,EDDY,1,0,0,A,NA,NA
J1102,J751,6848580,COOP_SUCCESS,1,STREAM,0,1,0,NA,10,7
J1102,J900,6848581,REPLACEMENT,0,STREAM,0,1,0,NA,NA,NA
J751,J900,6848582,COOP_SUCCESS,1,STREAM,0,1,0,NA,NA,NA
J751,J3066,6848584,COOP_FAIL,3,STREAM,1,1,0,NA,NA,1
J751,J751,6848589,SOLO_NO_COOP,65,STREAM,1,1,0,B,NA,NA
J751,J900,6848598,COOP_SUCCESS,0,STREAM,1,1,0,NA,5,NA
J900,J751,6848598,REPLACEMENT,0,STREAM,1,1,0,NA,NA,NA
J751,J900,6848610,COOP_SUCCESS,0,STREAM,1,1,0,NA,7,NA
J900,J751,6848610,REPLACEMENT,0,STREAM,1,1,0,NA,NA,NA
J751,J900,6848631,REPLACEMENT,0,STREAM,1,0,0,NA,NA,NA
J751,J900,6848632,COOP_SUCCESS,0,STREAM,1,1,0,NA,3,NA
J900,J751,6848632,REPLACEMENT,0,STREAM,1,1,0,NA,NA,NA
J1602,J1602,6848637,SOLO_NO_COOP,8,EDDY,0,0,1,B,NA,NA
J1602,J1602,6848658,SOLO_NO_COOP,42,EDDY,0,0,1,B,NA,NA
J751,J751,6848665,SOLO_NO_COOP,59,STREAM,1,0,0,A,NA,NA
J972,J1602,6848703,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J1602,J1602,6848703,SOLO_NO_COOP,17,EDDY,0,0,1,B,NA,NA
J1602,J1317,6848729,COOP_FAIL,9,EDDY,1,0,0,NA,8,NA
J1602,J972,6848748,COOP_SUCCESS,5,EDDY,1,1,0,NA,NA,4
J972,J972,6848765,SOLO_NO_COOP,6,EDDY,1,0,0,A,NA,NA
J972,J1602,6848775,COOP_SUCCESS,3,EDDY,1,1,0,NA,3,NA
J1602,J972,6848797,COOP_SUCCESS,6,EDDY,1,1,0,NA,NA,3
J2592B,J2592B,6848799,SOLO_NO_COOP,25,STREAM,0,0,1,B,NA,NA
J972,J972,6848818,SOLO_NO_COOP,8,EDDY,1,0,0,A,NA,NA
J2592B,J2592B,6848827,SOLO_NO_COOP,10,STREAM,0,0,1,B,NA,NA
J1317,J1602,6848842,COOP_FAIL,11,EDDY,1,0,0,NA,6,1
J971,J971,6848847,SOLO_NO_COOP,15,STREAM,0,0,1,B,NA,NA
J1602,J972,6848856,COOP_SUCCESS,0,EDDY,1,1,0,NA,2,1
J1602,J1317,6848857,REPLACEMENT,0,EDDY,1,1,0,NA,NA,NA
J1317,J1602,6848859,COOP_FAIL,1,EDDY,1,1,0,NA,2,2
J1317,J1317,6848863,SCROUNGE,2,EDDY,1,1,0,B,NA,NA
J1317,J1602,6848881,COOP_FAIL,7,EDDY,1,0,0,NA,3,1
J971,J971,6848887,SOLO_NO_COOP,4,STREAM,0,0,1,B,NA,NA
J1602,J2130,6848894,COOP_SUCCESS,1,EDDY,1,1,0,NA,2,NA
J1602,J972,6848897,COOP_SUCCESS,1,EDDY,1,1,0,NA,NA,NA
J2592B,J2592B,6848908,SOLO_NO_COOP,21,STREAM,0,0,1,B,NA,NA
J1602,J972,6848919,COOP_SUCCESS,2,EDDY,1,1,0,NA,NA,2
J972,J972,6848930,SOLO_NO_COOP,34,EDDY,1,1,0,A,NA,NA
J1915,J1915,6848941,SOLO_NO_COOP,36,STREAM,0,0,1,A,NA,NA
J751,J2402,6849008,COOP_SUCCESS,1,STREAM,0,1,0,NA,4,1
J2130,J2130,6849019,SOLO_NO_COOP,4,EDDY,0,0,1,A,NA,NA
J1915,J2402,6849022,COOP_SUCCESS,2,STREAM,0,1,0,NA,9,1
J2130,J972,6849023,REPLACEMENT,0,EDDY,0,0,1,NA,NA,NA
J2402,J751,6849047,COOP_SUCCESS,1,STREAM,0,1,0,NA,5,2
J2402,J1915,6849056,COOP_SUCCESS,2,STREAM,0,1,0,NA,2,1
J2402,J2402,6849065,SOLO_NO_COOP,7,STREAM,0,1,0,A,NA,NA
J2402,J1915,6849072,COOP_SUCCESS,0,STREAM,0,1,0,NA,NA,4
J2402,J751,6849072,REPLACEMENT,0,STREAM,0,1,0,NA,NA,NA
J1915,J751,6849073,COOP_SUCCESS,3,STREAM,0,1,0,NA,NA,3
